place_id,cre_id,x,location/x,y,location/y,name
4912,PL/5065/EXP/ES/2015,-106.0934,-106.0934,28.65784,28.65784,"PRONTOGAS, S.A. DE C.V."
4913,PL/5540/EXP/ES/2015,-108.1924,-108.1924,30.88887,30.88887,Estacion de Servicio Hochfeld Campo 6 Col. Las Virginias S.A. de C.V.
4914,PL/6087/EXP/ES/2015,-89.5333,-89.5333,20.40078,20.40078,"SAN ANTONIO TEKAX, SA DE CV (ES11113)"
4915,PL/5558/EXP/ES/2015,-107.4613,-107.4613,29.84716,29.84716,Servicio Hermanos Vega S.A. de C.V.
4916,PL/5557/EXP/ES/2015,-97.35963,-97.35963,19.81257,19.81257,SUPER SERVICIO BOGAVANTE S.A DE C.V
4917,PL/5578/EXP/ES/2015,-102.2968,-102.2968,21.94627,21.94627,Servicio Independencia S.A. de C.V.
4918,PL/5788/EXP/ES/2015,-98.19294,-98.19294,18.97496,18.97496,"COMERCIALIZADORA DE PRODUCTOS Y SERVICIOS VALSEQUILLO, S.A. DE C.V."
4919,PL/6058/EXP/ES/2015,-89.56513,-89.56513,20.97583,20.97583,"PETROMERIDA, SA DE CV (ES11112)"
4920,PL/5793/EXP/ES/2015,-98.22618,-98.22618,19.02209,19.02209,"GASOLINERA EL MAYORAZGO, SA DE CV"
4921,PL/6130/EXP/ES/2015,-116.6125,-116.6125,32.57233,32.57233,"ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V."
4922,PL/5076/EXP/ES/2015,-107.3784,-107.3784,24.44255,24.44255,"GASOLINERAS EL GATO, S.A. DE C.V."
4923,PL/5227/EXP/ES/2015,-92.35945,-92.35945,14.79393,14.79393,GASOLINERA Y SERVICIOS AEROPUERTO SA DE CV
4924,PL/5329/EXP/ES/2015,-99.60114,-99.60114,19.27727,19.27727,HUGO CARRASCO GARCIA
4925,PL/5960/EXP/ES/2015,-95.11918,-95.11918,18.42096,18.42096,"AUTO SERVICIO CATEMACO, S.A. DE C.V."
4926,PL/5812/EXP/ES/2015,-99.46676,-99.46676,19.18357,19.18357,OPERADORA LUCENSE SA DE CV
4927,PL/5946/EXP/ES/2015,-96.92822,-96.92822,19.57373,19.57373,DIANA CAROLINA SOTO GONZALEZ
4928,PL/5626/EXP/ES/2015,-104.2344,-104.2344,19.787,19.787,CAÑAGAS AUTLAN S.A DE C.V
4929,PL/5291/EXP/ES/2015,-99.49442,-99.49442,19.28108,19.28108,Multiservicios Dual S.A. DE C.V.
4930,PL/5887/EXP/ES/2015,-96.90473,-96.90473,19.54694,19.54694,"Gaso Sumi, S.A. de C.V."
4931,PL/5385/EXP/ES/2015,-97.66592,-97.66592,17.26345,17.26345,ESTACIÓN DE SERVICIO DOÑA ADE SA DE CV
4932,PL/5693/EXP/ES/2015,-99.3297,-99.3297,22.52003,22.52003,COMBUSTIBLES Y LUBRICANTES EL PUENTE S.A DE C.V.
4933,PL/5392/EXP/ES/2015,-106.5716,-106.5716,24.57852,24.57852,"GASOLINERA JOFRANA, S.A. DE C.V."
4934,PL/5743/EXP/ES/2015,-97.24644,-97.24644,19.76855,19.76855,"ADMINISTRADORA LUGADI, S.A. DE C.V"
4935,PL/5590/EXP/ES/2015,-107.3687,-107.3687,24.32238,24.32238,"Servicio Sergapac, S.A. de C.V."
4936,PL/5177/EXP/ES/2015,-103.7005,-103.7005,20.66118,20.66118,ANTONIO FRANCO ARELLANO
4937,PL/5493/EXP/ES/2015,-105.8173,-105.8173,26.80767,26.80767,GASOLINERA STA. BARBARA SRL. DE CV
4938,PL/6039/EXP/ES/2015,-97.69193,-97.69193,18.9346,18.9346,Auto Servicio Autopista Quecholac S.A. de C.V.
4939,PL/5618/EXP/ES/2015,-112.7096,-112.7096,30.80535,30.80535,CENTRO DE SERVICIOS ELVA SA DE CV
4940,PL/6138/EXP/ES/2015,-94.45624,-94.45624,18.10282,18.10282,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V."
4941,PL/5193/EXP/ES/2015,-103.4252,-103.4252,20.71793,20.71793,"COMERCIALIZADORA BOSQUES, S.A. DE C.V."
4942,PL/5698/EXP/ES/2015,-93.30725,-93.30725,17.13636,17.13636,JORGE GUZMAN LOPEZ
4943,PL/5325/EXP/ES/2015,-99.10972,-99.10972,23.76188,23.76188,COMPOBE SA DE CV
4944,PL/5508/EXP/ES/2015,-103.7149,-103.7149,19.23672,19.23672,CAVE SA DE CV
4945,PL/5099/EXP/ES/2015,-106.389,-106.389,23.23264,23.23264,GASOLINERA Y SERVICIOS MAZATLAN S.A. DE C.V.
4946,PL/5345/EXP/ES/2015,-102.0199,-102.0199,20.34458,20.34458,ESTACION DE COMBUSTIBLE SANTA ANA SA DE CV
4947,PL/5755/EXP/ES/2015,-110.945,-110.945,31.32723,31.32723,"CIA PETROLERA DE NOGALES, S.A. DE C.V."
4948,PL/5218/EXP/ES/2015,-107.4541,-107.4541,24.77393,24.77393,ABASTECEDORA DE COMBUSTIBLES SANCHEZ HNOS SA DE CV
4949,PL/5932/EXP/ES/2015,-104.8835,-104.8835,27.11272,27.11272,GASOLINERA JV S.A. DE C.V.
4950,PL/5782/EXP/ES/2015,-101.5764,-101.5764,21.87523,21.87523,SERVICIO PETROJUELOS S.A. DE C.V.
4951,PL/5679/EXP/ES/2015,-99.53098,-99.53098,19.28483,19.28483,SUPER SERVICIO DLT SA DE CV
4952,PL/6131/EXP/ES/2015,-110.0285,-110.0285,27.3547,27.3547,"RAMSA DEL YAQUI, S.A. DE C.V."
4953,PL/5800/EXP/ES/2015,-98.37484,-98.37484,19.22896,19.22896,"GASOLINERA CAPILLITA, SA DE CV"
4954,PL/6004/EXP/ES/2015,-100.28,-100.28,25.94336,25.94336,GOSACO SA DE CV
4955,PL/5510/EXP/ES/2015,-102.875,-102.875,25.62641,25.62641,AUTOSERVICIO SANTA ELENA SA DE CV
4956,PL/6075/EXP/ES/2015,-95.77611,-95.77611,18.36601,18.36601,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V."
4957,PL/5643/EXP/ES/2015,-110.9971,-110.9971,29.15516,29.15516,GASERVICIO SA DE CV
4958,PL/5818/EXP/ES/2015,-116.9168,-116.9168,32.46627,32.46627,"PETROMAX, S.A. DE C.V."
4959,PL/5841/EXP/ES/2015,-99.62538,-99.62538,26.07157,26.07157,GARAGE QUINTANILLA SA DE CV
4960,PL/5721/EXP/ES/2015,-92.09226,-92.09226,16.17784,16.17784,PATRICIA LOPEZ FLORES
4961,PL/5102/EXP/ES/2015,-110.5989,-110.5989,31.23701,31.23701,GAS SERVICIO SANTA CRUZ SA DE CV
4962,PL/5476/EXP/ES/2015,-100.5378,-100.5378,21.29277,21.29277,SERVICIOS SIERRA GORDA SA DE CV
4963,PL/5819/EXP/ES/2015,-116.9412,-116.9412,32.53352,32.53352,"PETROMAX, S.A. DE C.V."
4964,PL/5529/EXP/ES/2015,-115.4659,-115.4659,32.63592,32.63592,OPERADORA SAGUARO BAJA S.A DE C.V
4965,PL/5681/EXP/ES/2015,-99.31921,-99.31921,19.6131,19.6131,SUPER SERVICIO DLT SA DE CV
4966,PL/5664/EXP/ES/2015,-98.19828,-98.19828,19.0246,19.0246,SINERGIA DE ENERGETICOS S.A. DE C.V.
4967,PL/5533/EXP/ES/2015,-96.1335,-96.1335,19.18144,19.18144,"GASOLVER, S.A. DE C.V."
4968,PL/5184/EXP/ES/2015,-99.50815,-99.50815,27.47324,27.47324,MACRO SERVICIO PLAZA SA DE CV
4969,PL/5201/EXP/ES/2015,-105.3221,-105.3221,21.67786,21.67786,SERVICIO APOLO SA DE CV
4970,PL/6012/EXP/ES/2015,-99.2318,-99.2318,19.60916,19.60916,Gasolinera Valle de Guadalupe
4971,PL/5062/EXP/ES/2015,-100.3101,-100.3101,25.71785,25.71785,ESTACION DE SERVICIO LOS ANGELES SA DE CV
4972,PL/5969/EXP/ES/2015,-88.20055,-88.20055,20.68009,20.68009,"AUTOSERVICIO YUCATAN, S.A. DE C.V. (ES05480)"
4973,PL/5426/EXP/ES/2015,-101.5439,-101.5439,20.09246,20.09246,"SERVICIO CALY, S.A. DE C.V."
4974,PL/5949/EXP/ES/2015,-105.0419,-105.0419,27.00131,27.00131,SERVICIO VILLA LOPEZ S. DE P.R. DE R.I. DE C.V.
4975,PL/5608/EXP/ES/2015,-93.71975,-93.71975,16.68892,16.68892,"ESPONDA TORRES ASOCIADOS, S.A. DE C.V."
4976,PL/5821/EXP/ES/2015,-106.492,-106.492,31.73607,31.73607,GABINA GUADALUPE SIFUENTES GUTIERREZ
4977,PL/5876/EXP/ES/2015,-102.7716,-102.7716,20.7929,20.7929,FINAMEXA DE OCCIDENTE S DE RL DE CV
4978,PL/5549/EXP/ES/2015,-94.91953,-94.91953,17.96713,17.96713,GASOLINERA ACAYUCAN SA DE CV
4979,PL/5976/EXP/ES/2015,-97.96953,-97.96953,18.90316,18.90316,SERVICIO TECALI S.A. DE C.V.
4980,PL/5569/EXP/ES/2015,-92.9211,-92.9211,18.01541,18.01541,"OPERADORA Y COMERCIALIZADORA DEL ITSMO, S.A.DE C.V"
4981,PL/5420/EXP/ES/2015,-110.8958,-110.8958,27.92566,27.92566,FLECHA GASOLINERA SA DE CV
4982,PL/5547/EXP/ES/2015,-106.8845,-106.8845,30.14735,30.14735,"SERVICIO LEYVA, S.A DE C.V."
4983,PL/6100/EXP/ES/2015,-98.30253,-98.30253,26.09331,26.09331,MARTIN ALFONSO RAMIREZ RAMIREZ
4984,PL/5165/EXP/ES/2015,-97.10865,-97.10865,18.86332,18.86332,"GRUPO GASOLINERO DE ORIZABA, S.A. DE C.V."
4985,PL/6061/EXP/ES/2015,-117.1181,-117.1181,32.53249,32.53249,"INMOBILIARIA CHAKAS, S.A. DE C.V."
4986,PL/5465/EXP/ES/2015,-111.8064,-111.8064,30.73145,30.73145,"ESTACION DE SERVICIO ALTAR, S DE RL DE CV"
4987,PL/5581/EXP/ES/2015,-110.1402,-110.1402,27.51702,27.51702,Servicios Populares S.A. de C.V.
4988,PL/5968/EXP/ES/2015,-104.644,-104.644,24.00674,24.00674,Servicio Aledajo sa de cv
4989,PL/5350/EXP/ES/2015,-110.9385,-110.9385,31.28339,31.28339,"Servicios y Lubricantes de Nogales, S.A. de C.V."
4990,PL/5980/EXP/ES/2015,-102.2005,-102.2005,19.89029,19.89029,"SERVICIO VIGAR, S.A. DE C.V."
4991,PL/6049/EXP/ES/2015,-116.6249,-116.6249,32.56594,32.56594,"ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V."
4992,PL/5468/EXP/ES/2015,-98.16246,-98.16246,19.04379,19.04379,SINERGIA DE ENERGETICOS S.A. DE C.V.
4993,PL/6196/EXP/ES/2015,-94.52007,-94.52007,18.13906,18.13906,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V."
4994,PL/5874/EXP/ES/2015,-104.2798,-104.2798,19.08752,19.08752,AUTOSERVICIO MANZANILLO PUERTO SA DE CV
4995,PL/5424/EXP/ES/2015,-110.9096,-110.9096,27.89439,27.89439,FLECHA GASOLINERA SA DE CV
4996,PL/5313/EXP/ES/2015,-105.2284,-105.2284,20.68582,20.68582,SERVICIO LAS PALMAS VALLARTA SA DE CV
4997,PL/6160/EXP/ES/2015,-97.3048,-97.3048,25.50027,25.50027,GASOLINERIA HOGAR S.A. DE C.V.
4998,PL/5497/EXP/ES/2015,-99.15187,-99.15187,19.4402,19.4402,SERVICIO ALDAMA S A
4999,PL/5950/EXP/ES/2015,-100.7398,-100.7398,19.67221,19.67221,SERVICIO HUAJUMBARO S.A. DE C.V.
5000,PL/5196/EXP/ES/2015,-107.5064,-107.5064,24.77283,24.77283,AUTO SERVICIO CAVA SA DE CV
5001,PL/5756/EXP/ES/2015,-98.19164,-98.19164,19.07122,19.07122,ALVARO TRINIDAD MARTINEZ
5002,PL/5190/EXP/ES/2015,-99.09967,-99.09967,19.4912,19.4912,SERVICIO ESTANZUELA S.A. DE C.V.
5003,PL/5710/EXP/ES/2015,-112.8596,-112.8596,31.86828,31.86828,The Diamond R.I.A. S.A. de C.V.
5004,PL/5526/EXP/ES/2015,-100.9324,-100.9324,22.1684,22.1684,"SUPER SERVICIO SOLEDAD, S.A. DE C.V."
5005,PL/5676/EXP/ES/2015,-98.90967,-98.90967,19.28898,19.28898,Garcimax
5006,PL/5868/EXP/ES/2015,-102.2521,-102.2521,22.56026,22.56026,HUGO TISCAREÑO ALONSO
5007,PL/5947/EXP/ES/2015,-101.1295,-101.1295,19.03169,19.03169,SERVICIO LAS ESMERALDAS S.A. DE C.V.
5008,PL/5875/EXP/ES/2015,-103.7569,-103.7569,19.24004,19.24004,GRUPO OCCIDENTAL DE COMBUSTIBLES SA DE CV
5009,PL/5438/EXP/ES/2015,-102.4721,-102.4721,21.16494,21.16494,SERVICIOS SAN JOSE S.A. DE C.V.
5010,PL/5559/EXP/ES/2015,-100.2528,-100.2528,25.6611,25.6611,"COMERCIALIZADORA DIAFER, S.A. DE C.V."
5011,PL/5879/EXP/ES/2015,-108.4633,-108.4633,25.5852,25.5852,PETROPLAZAS S.A. DE C.V.
5012,PL/5884/EXP/ES/2015,-117.034,-117.034,32.52591,32.52591,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V."
5013,PL/5506/EXP/ES/2015,-97.09965,-97.09965,18.86356,18.86356,CHASI S.A. DE C.V.
5014,PL/5594/EXP/ES/2015,-100.1784,-100.1784,25.66904,25.66904,"GASOLINERA 3 CAMINOS, S. A. DE C. V."
5015,PL/5514/EXP/ES/2015,-102.2782,-102.2782,21.6462,21.6462,MA JORGE HERNANDEZ OROPEZA
5016,PL/5178/EXP/ES/2015,-98.28905,-98.28905,26.06933,26.06933,PETRO G SA DE CV
5017,PL/6192/EXP/ES/2015,-92.92054,-92.92054,18.0196,18.0196,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V."
5018,PL/6005/EXP/ES/2015,-99.21562,-99.21562,19.49314,19.49314,Administradora de gasolineras San Agustin SA de CV
5019,PL/6062/EXP/ES/2015,-98.31043,-98.31043,22.72621,22.72621,"LA COMPAÑIA MERCANTIL DE MANUEL, S. DE R.L. DE C.V"
5020,PL/6059/EXP/ES/2015,-99.50621,-99.50621,17.55311,17.55311,ESTACION DE SERVICIO AMMA SA DE CV
5021,PL/5098/EXP/ES/2015,-96.39757,-96.39757,18.24839,18.24839,ISIDORA HERNANDEZ DURAN
5022,PL/5330/EXP/ES/2015,-99.11102,-99.11102,19.38103,19.38103,SERVICIO APATLACO SA DE CV
5023,PL/5931/EXP/ES/2015,-111.4036,-111.4036,25.1521,25.1521,"ESTACION CALIFORNIA, SA. DE CV."
5024,PL/5374/EXP/ES/2015,-97.42961,-97.42961,20.5139,20.5139,MANUEL ESTEBAN BAUZA MENDOZA
5025,PL/6152/EXP/ES/2015,-97.52935,-97.52935,25.85212,25.85212,Gasolinas y Lubricantes SA de CV
5026,PL/6097/EXP/ES/2015,-99.82758,-99.82758,20.70718,20.70718,ANTONINO VAZQUEZ MORAN
5027,PL/5358/EXP/ES/2015,-108.375,-108.375,25.7103,25.7103,"Servicio Carboneras, S.A. de C.V."
5028,PL/5760/EXP/ES/2015,-110.2254,-110.2254,29.81958,29.81958,"FRANCISCO HERRERA MONTAÑO, S.A DE C.V."
5029,PL/5205/EXP/ES/2015,-106.4417,-106.4417,31.74157,31.74157,"SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V."
5030,PL/5469/EXP/ES/2015,-97.63387,-97.63387,17.60012,17.60012,FILADELFO ORTIZ FIGUEROA
5031,PL/5652/EXP/ES/2015,-109.4378,-109.4378,27.04577,27.04577,ESTHER MARGARITA MENDIVIL GIL
5032,PL/5119/EXP/ES/2015,-106.4431,-106.4431,31.66017,31.66017,"SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V."
5033,PL/5541/EXP/ES/2015,-98.69933,-98.69933,19.97493,19.97493,SERVICIO TAYFER SA DE CV
5034,PL/5356/EXP/ES/2015,-115.4476,-115.4476,32.63582,32.63582,"GASSHOP, S.A. DE C.V."
5035,PL/5230/EXP/ES/2015,-92.30495,-92.30495,14.88129,14.88129,GASOLINERA LOS CERRITOS SA DE CV
5036,PL/5987/EXP/ES/2015,-98.91104,-98.91104,19.55789,19.55789,SERVICIO COL SA DE CV
5037,PL/5644/EXP/ES/2015,-110.9852,-110.9852,29.08488,29.08488,GASERVICIO SA DE CV
5038,PL/5831/EXP/ES/2015,-104.8922,-104.8922,21.48212,21.48212,GASOLINERA LOS FRESNOS SA DE CV
5039,PL/6048/EXP/ES/2015,-102.2564,-102.2564,21.90823,21.90823,SERVICIO GUADALUPANO S. DE R.L. DE C.V.
5040,PL/5406/EXP/ES/2015,-98.99766,-98.99766,19.3981,19.3981,"Serviexpress Carmelo Pérez, S.A.  de C.V."
5041,PL/5999/EXP/ES/2015,-110.015,-110.015,27.46472,27.46472,"RAMSA DEL YAQUI, S.A. DE C.V."
5042,PL/5270/EXP/ES/2015,-99.76132,-99.76132,19.56625,19.56625,Servicio Ixtlahuaca S.A. de C.V.
5043,PL/5943/EXP/ES/2015,-97.48503,-97.48503,19.4862,19.4862,JOEL CORTE HERRERA
5044,PL/5301/EXP/ES/2015,-98.91467,-98.91467,19.25448,19.25448,Faro Santander SA de CV
5045,PL/5103/EXP/ES/2015,-104.9199,-104.9199,21.52078,21.52078,GASOLINERA LAS BRISAS DE TEPIC SA DE CV
5046,PL/5238/EXP/ES/2015,-94.88312,-94.88312,17.95318,17.95318,GASOLINERA ACAYUCAN SA DE CV
5047,PL/5816/EXP/ES/2015,-99.91911,-99.91911,19.75552,19.75552,SERVICIO BOULEVARD BICENTENARIO SA DE CV
5048,PL/5463/EXP/ES/2015,-105.6476,-105.6476,26.9211,26.9211,SERVICIO PERISUR DEL REAL S.A. DE C.V
5049,PL/5573/EXP/ES/2015,-92.9632,-92.9632,17.99146,17.99146,"BOLICHE EXPRES, S.A. DE C.V."
5050,PL/5148/EXP/ES/2015,-113.5381,-113.5381,31.31959,31.31959,JOSE RAMON MARTINEZ SALGADO
5051,PL/5536/EXP/ES/2015,-115.3751,-115.3751,32.60199,32.60199,OPERADORA SAGUARO BAJA S.A DE C.V
5052,PL/5908/EXP/ES/2015,-107.4016,-107.4016,24.79634,24.79634,"SERVICIO EXPRESS AAA, S.A. DE C.V."
5053,PL/5088/EXP/ES/2015,-115.3394,-115.3394,32.5695,32.5695,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.
5054,PL/5383/EXP/ES/2015,-98.7149,-98.7149,20.402,20.402,RAUL TELLEZ ROMERO
5055,PL/6003/EXP/ES/2015,-99.27188,-99.27188,19.40172,19.40172,Administradora de gasolineras Interlomas SA de CV
5056,PL/6008/EXP/ES/2015,-99.60076,-99.60076,27.29857,27.29857,"SUPER SERVICIO NUEVO LAREDO, S.A. DE C.V."
5057,PL/5604/EXP/ES/2015,-100.6937,-100.6937,20.35636,20.35636,JOSE RAFAEL PALACIOS CERVANTES
5058,PL/6202/EXP/ES/2015,-110.9957,-110.9957,29.13819,29.13819,SUPER GASOLINERAS DE LA FRONTERA S.A. DE C.V.
5059,PL/5306/EXP/ES/2015,-99.08645,-99.08645,19.3806,19.3806,Servicio Tres Encinas SA de CV
5060,PL/5319/EXP/ES/2015,-99.16492,-99.16492,23.72067,23.72067,JOSE DE JESUS PORRAS VILLARREAL
5061,PL/5657/EXP/ES/2015,-93.20629,-93.20629,17.08613,17.08613,ANA ISABEL BONIFAZ SALAS
5062,PL/5447/EXP/ES/2015,-90.73533,-90.73533,19.33651,19.33651,Turismo Campeche S.A. de C.V.
5063,PL/5511/EXP/ES/2015,-97.96664,-97.96664,17.67139,17.67139,Operadora Facysa SA de CV
5064,PL/5496/EXP/ES/2015,-100.0486,-100.0486,25.61137,25.61137,"MONTE CADIZ, S. A. DE C. V."
5065,PL/5160/EXP/ES/2015,-103.1784,-103.1784,18.77721,18.77721,Servicio Chinistila S de RL de CV
5066,PL/6127/EXP/ES/2015,-101.5997,-101.5997,17.67687,17.67687,MARIA DEL CARMEN NAVARRETE HUANTE
5067,PL/5753/EXP/ES/2015,-100.0491,-100.0491,25.29848,25.29848,ESTACION DE SERVICIO G6 SA DE CV
5068,PL/5091/EXP/ES/2015,-107.6271,-107.6271,31.77943,31.77943,PALOMAS COMERCIAL SA DE CV
5069,PL/6145/EXP/ES/2015,-110.9833,-110.9833,29.11665,29.11665,"ESTACION PIRU, S.A. DE C.V."
5070,PL/5277/EXP/ES/2015,-99.10278,-99.10278,19.29399,19.29399,Servicio Cuexoch S.A. DE C.V.
5071,PL/5117/EXP/ES/2015,-106.3813,-106.3813,31.61635,31.61635,"SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V."
5072,PL/5854/EXP/ES/2015,-103.2799,-103.2799,20.50441,20.50441,GASOLINERA EL ZAPOTE S.A. DE C.V.
5073,PL/6128/EXP/ES/2015,-116.6089,-116.6089,31.85023,31.85023,"SERVICIO HORTA DE ENSENADA, SA DE CV"
5074,PL/6161/EXP/ES/2015,-98.12375,-98.12375,24.83803,24.83803,GASOLINERA LOMA COLORADA S.A. DE C.V.
5075,PL/5436/EXP/ES/2015,-105.4337,-105.4337,28.15794,28.15794,ESTACION DE SERVICIOS PIONEROS SA DE CV
5076,PL/5188/EXP/ES/2015,-99.53284,-99.53284,27.49309,27.49309,GASOLINERA HIDALGO DE NUEVO LAREDO SA DE CV
5077,PL/5973/EXP/ES/2015,-89.41631,-89.41631,20.3072,20.3072,"AUTOSERVICIO YUCATAN, S.A. DE C.V. (ES05480)"
5078,PL/5675/EXP/ES/2015,-103.0765,-103.0765,20.61863,20.61863,"SERVICIO GASOLINERA ZAPOTLANEJO, S.A. DE C.V."
5079,PL/5075/EXP/ES/2015,-100.2456,-100.2456,25.6926,25.6926,AUTO SERVICIOS GASHER S.A. DE C.V.
5080,PL/6085/EXP/ES/2015,-110.2968,-110.2968,30.98596,30.98596,COMERCIAL AUTOMOTRIZ SA DE CV
5081,PL/6140/EXP/ES/2015,-94.10185,-94.10185,17.88808,17.88808,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V."
5082,PL/5467/EXP/ES/2015,-97.05827,-97.05827,20.07552,20.07552,"SERVICIO MANTEROLA, SA DE CV"
5083,PL/5168/EXP/ES/2015,-97.10839,-97.10839,18.87712,18.87712,"GRUPO GASOLINERO DE ORIZABA, S.A. DE C.V."
5084,PL/5486/EXP/ES/2015,-107.476,-107.476,28.54572,28.54572,MARIA VICTORIA OROZ CAMACHO
5085,PL/5519/EXP/ES/2015,-97.87662,-97.87662,22.3218,22.3218,DIVISORIA LAS TORRES SA DE CV
5086,PL/5401/EXP/ES/2015,-103.4571,-103.4571,20.80675,20.80675,"SERVICIO COLOTLAN EXPRESS, S.A. DE C.V."
5087,PL/6136/EXP/ES/2015,-94.44634,-94.44634,18.15174,18.15174,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V."
5088,PL/6082/EXP/ES/2015,-92.90547,-92.90547,18.02507,18.02507,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V."
5089,PL/5156/EXP/ES/2015,-97.07853,-97.07853,18.85292,18.85292,"GRUPO GASOLINERO DE ORIZABA, S.A. DE C.V."
5090,PL/5366/EXP/ES/2015,-88.16017,-88.16017,21.14617,21.14617,"COMBUSTIBLES Y LUBRICANTES DE ORIENTE, S.A. DE C.V"
5091,PL/6158/EXP/ES/2015,-89.58938,-89.58938,20.98127,20.98127,"PETROMERIDA, SA DE CV (ES11112)"
5092,PL/5191/EXP/ES/2015,-109.9287,-109.9287,27.48103,27.48103,GASOLINERA Y LUBRICANTES EL CRUCERO SA DE CV
5093,PL/6175/EXP/ES/2015,-92.86583,-92.86583,18.10661,18.10661,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V."
5094,PL/5685/EXP/ES/2015,-96.17146,-96.17146,19.16204,19.16204,SERVICIO OPORTO SA DE CV
5095,PL/5132/EXP/ES/2015,-106.4182,-106.4182,31.72184,31.72184,"SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V."
5096,PL/5173/EXP/ES/2015,-98.29326,-98.29326,26.08544,26.08544,PETRO G SA DE CV
5097,PL/5126/EXP/ES/2015,-106.3498,-106.3498,31.62878,31.62878,"SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V."
5098,PL/5890/EXP/ES/2015,-98.4089,-98.4089,20.11566,20.11566,SERVICIO ANGO SA DE CV
5099,PL/5860/EXP/ES/2015,-107.3893,-107.3893,24.80539,24.80539,servicios sinaloa sa de cv
5100,PL/5342/EXP/ES/2015,-98.79408,-98.79408,24.95035,24.95035,GRUPO COLECTIVO N° 1 PLAN DE AYALA SA DE CV
5101,PL/6073/EXP/ES/2015,-99.36562,-99.36562,18.7516,18.7516,SERVICIO MAZATEPEC SA DE CV
5102,PL/5552/EXP/ES/2015,-100.7433,-100.7433,19.02593,19.02593,"ESTACION DE SERVICIOS EL TEMAZCAL, SA DE CV"
5103,PL/5338/EXP/ES/2015,-109.951,-109.951,27.46472,27.46472,Servicio 300. S.A. de C.V.
5104,PL/5670/EXP/ES/2015,-106.4391,-106.4391,31.72809,31.72809,"Servicio Imperial de Mexico, S.A. de C.V."
5105,PL/5846/EXP/ES/2015,-102.2906,-102.2906,21.07025,21.07025,LOZA GUTIERREZ SA DE CV
5106,PL/6204/EXP/ES/2015,-110.9303,-110.9303,29.05328,29.05328,"GASOLINERA EL VERTEDOR, S.A. DE C.V."
5107,PL/5199/EXP/ES/2015,-92.2636,-92.2636,14.89502,14.89502,GASOLINERA GALERIAS SA DE CV
5108,PL/5545/EXP/ES/2015,-96.22438,-96.22438,19.21476,19.21476,"GASOLINERIA LAS PALMAS, S.A. DE C.V."
5109,PL/5858/EXP/ES/2015,-100.1509,-100.1509,19.39191,19.39191,"CORPORATIVO AP, S.A. DE C.V."
5110,PL/5456/EXP/ES/2015,-92.05512,-92.05512,16.11776,16.11776,GRUPO GASOLINERO ROCIO DEL MAR S.A. DE C.V.
5111,PL/5475/EXP/ES/2015,-103.2593,-103.2593,20.64127,20.64127,"PROMOTORA INTEGRACION URBANA, S.A. DE C.V."
5112,PL/5716/EXP/ES/2015,-93.185,-93.185,18.32344,18.32344,CARLOS FERRER MOHENO
5113,PL/5897/EXP/ES/2015,-101.2024,-101.2024,27.93557,27.93557,"PETROTANQUES, S.A. DE C.V."
5114,PL/5170/EXP/ES/2015,-104.1077,-104.1077,25.23041,25.23041,ECHAY COMBUSTIBLES SA DE CV
5115,PL/5219/EXP/ES/2015,-92.46967,-92.46967,15.14769,15.14769,GASOLINERA EL HUEYATE SA DE CV
5116,PL/5381/EXP/ES/2015,-98.34603,-98.34603,19.23424,19.23424,HIDROCARBUROS SAN MIGUEL S.A. DE C.V.
5117,PL/6132/EXP/ES/2015,-107.6966,-107.6966,24.76966,24.76966,"SERVICIO ALCANFORES, S.A. DE. C.V."
5118,PL/5206/EXP/ES/2015,-106.4284,-106.4284,31.72572,31.72572,"SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V."
5119,PL/5296/EXP/ES/2015,-100.3807,-100.3807,25.69548,25.69548,"SERVICIO COLINAS, S.A. DE C.V."
5120,PL/5757/EXP/ES/2015,-94.45522,-94.45522,18.10406,18.10406,GASOLINERA RUIZ CORTINES S.A DE C.V
5121,PL/5829/EXP/ES/2015,-101.6805,-101.6805,20.64025,20.64025,COMBUSTIBLES EL SAUCILLO SA DE CV
5122,PL/5478/EXP/ES/2015,-98.32782,-98.32782,26.05934,26.05934,AUTOSERVICIO MIL CUMBRES S DE RL DE CV
5123,PL/5137/EXP/ES/2015,-106.4735,-106.4735,31.66301,31.66301,"SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V."
