CVE_ENT,CVE_MUN,NOM_MUN,OID_1,CVEGEO,SELECTED,/place/@pl,/place/cre,/place/loc,/place/l_1,/place/l_2,/place/l_3,/place/nam,COUNT,id
16,84,Tangamandapio,588,16084,1,37916,PL/2082/EXP/ES/2015,,-307.381,59.6514,59.6514,ROSA MARIA CONTRERAS MURATALLA,3,12639
16,43,Jacona,589,16043,1,51581,PL/2391/EXP/ES/2015,,-613.8363,119.7499,119.7499,SERVICIO LA CALZADA SA DE CV,6,8597
16,50,Maravatío,590,16050,1,92664,PL/2736/EXP/ES/2015,,-904.0039,179.073,179.073,GASOLINERA MARAVATIO SA DE CV,9,10296
16,36,Huandacareo,591,16036,1,14684,PL/1674/EXP/ES/2015,,-202.5305,39.9722,39.9722,SERVICIO CAVA S.A. DE C.V.,2,7342
16,54,Morelos,592,16054,1,10752,PL/9729/EXP/ES/2015,,-101.4294,20,20,"EMPRESAS ANGUIANO, S.A. DE C.V.",1,10752
16,20,Cuitzeo,593,16020,1,16522,PL/410/EXP/ES/2015,,-202.2868,40.0101,40.0101,"GRUPO OCTANO, S.A. DE C.V.",2,8261
16,78,Santa Ana Maya,594,16078,1,17354,PL/3859/EXP/ES/2015,,-202.0277,40.0147,40.0147,ADOLFO LOPEZ CALDERON,2,8677
16,17,Contepec,595,16017,1,103415,PL/11952/EXP/ES/2015,,-601.0398,119.4968,119.4968,MARIA DOLORES BELTRAN PONCE,6,17236
16,45,Jiquilpan,596,16045,1,40868,PL/1975/EXP/ES/2015,,-513.6509,100.0202,100.0202,SILVIA SALAS TREJO,5,8174
16,94,Tlazazalca,597,16094,1,4789,PL/5113/EXP/ES/2015,,-102.0512,19.9564,19.9564,"GASOLINERA TLAZAZALCA, S.A. DE C.V.",1,4789
16,104,Villamar,598,16104,1,13442,PL/5597/EXP/ES/2015,,-205.207,39.9998,39.9998,SERVICIO CRUCERO JARIPO SA DE CV,2,6721
16,51,Marcos Castellanos,599,16051,1,8256,PL/6329/EXP/ES/2015,,-103,20,20,"COMBUSTIBLES CARRETEROS CARCO, S.A. DE C.V.",1,8256
16,76,Sahuayo,600,16076,1,77969,PL/1844/EXP/ES/2015,,-821.7324,160.4058,160.4058,"SERVICIO SAHUAYO, SA DE CV.",8,9746
16,63,Panindícuaro,601,16063,1,9456,PL/8355/EXP/ES/2015,,-101.7551,19.979,19.979,SUPER SERVICIO SALDAÑA S.A. DE C.V.,1,9456
16,23,Chavinda,602,16023,1,24696,PL/9743/EXP/ES/2015,,-204.9211,40.0069,40.0069,SALVADOR PEREZ HERNANDEZ,2,12348
16,74,Cojumatlán de Régules,603,16074,1,9722,PL/8418/EXP/ES/2015,,-102.8313,20.1084,20.1084,"SERVICIO CHUMATO, S.A. DE C.V.",1,9722
16,67,Penjamillo,604,16067,1,14384,PL/12793/EXP/ES/2015,,-101.9372,20.1098,20.1098,ALEJANDRO VARGAS MOLINA,1,14384
16,4,Angamacutiro,605,16004,1,13645,PL/11389/EXP/ES/2015,,-101.7143,20.1473,20.1473,LUCIA CARDONA AGUILERA,1,13645
16,42,Ixtlán,606,16042,1,20871,PL/13616/EXP/ES/2016,,-102.3849,20.1699,20.1699,RODRIGO TAMAYO VAZQUEZ,1,20871
16,28,Churintzio,607,16028,1,9716,PL/8322/EXP/ES/2015,,-102.0677,20.1417,20.1417,DAVID ARROYO ARROYO,1,9716
16,103,Venustiano Carranza,608,16103,1,26646,PL/7736/EXP/ES/2015,,-307.9477,60.3754,60.3754,ESTACION TRIGON SA DE CV,3,8882
16,62,Pajacuarán,609,16062,1,5573,PL/5741/EXP/ES/2015,,-102.5747,20.1188,20.1188,SERVICIO VALLE DE LA LUZ SA DE CV,1,5573
16,31,Epitacio Huerta,610,16031,1,9587,PL/8257/EXP/ES/2015,,-100.2938,20.133,20.133,PETRO FUELS TAMUIN SA DE CV,1,9587
16,109,Zináparo,611,16109,1,,,,,,,,0,0
16,30,Ecuandureo,612,16030,1,8196,PL/6514/EXP/ES/2015,,-102.2091,20.1616,20.1616,ARCELIA HERNANDEZ SILVA,1,8196
16,71,Puruándiro,613,16071,1,93532,PL/2063/EXP/ES/2015,,-710.7482,140.8802,140.8802,"SERVICIO EXPRESS PURUANDIRO, S.A. DE C.V.",7,13362
16,11,Briseñas,614,16011,1,9135,PL/7520/EXP/ES/2015,,-102.5524,20.2597,20.2597,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",1,9135
16,60,Numarán,615,16060,1,5291,PL/5776/EXP/ES/2015,,-101.9487,20.2447,20.2447,MARTIN LOPEZ LOPEZ,1,5291
16,105,Vista Hermosa,616,16105,1,67225,PL/13088/EXP/ES/2016,,-307.3822,60.7527,60.7527,AUTO SERVICIO DE LA CIENEGA S. DE L.R. DE C.V.,3,22408
16,113,José Sixto Verduzco,617,16113,1,34552,PL/9335/EXP/ES/2015,,-203.2075,40.5159,40.5159,"SERVICIO LA HERRADURA, S.A. DE C.V.",2,17276
16,86,Tanhuato,618,16086,1,15606,PL/6493/EXP/ES/2015,,-204.6967,40.5809,40.5809,CARMEN IVETTE MARTIN DEL CAMPO ABARCA,2,7803
16,106,Yurécuaro,619,16106,1,23219,PL/2517/EXP/ES/2015,,-306.7859,60.9904,60.9904,COMERCIALIZADORA OPTIMOS SA DE CV,3,7740
16,69,La Piedad,620,16069,1,109708,PL/1441/EXP/ES/2015,,-1326.4784,264.4912,264.4912,"COMBUSTIBLES ECOLOGICOS DEL LERMA, S.A. DE C.V.",13,8439
10,7,Gómez Palacio,621,10007,1,525893,PL/510/EXP/ES/2015,,-5277.7899,1305.0588,1305.0588,"PETROMAX, S.A. DE C.V.",51,10312
10,34,Tamazula,622,10034,1,9698,PL/5200/EXP/ES/2015,,-213.5388,49.542,49.542,"GASOLINERA TAMAZULA, S.A. DE C.V.",2,4849
10,37,Topia,623,10037,1,11441,PL/10046/EXP/ES/2015,,-106.5721,25.2143,25.2143,SERVICIO TOPIA SA DE CV,1,11441
10,38,Vicente Guerrero,624,10038,1,42158,PL/1096/EXP/ES/2015,,-415.9483,94.9503,94.9503,"SERVICIO BENITO, S.A. DE C.V.",4,10540
10,39,Nuevo Ideal,625,10039,1,57876,PL/3061/EXP/ES/2015,,-420.2617,99.5552,99.5552,OSCAR CABRALES MONTOYA,4,14469
10,35,Tepehuanes,626,10035,1,26360,PL/9570/EXP/ES/2015,,-211.4488,50.6684,50.6684,Combustibles de Tepehuanes S.A. de C.V.,2,13180
10,33,Súchil,627,10033,1,6706,PL/3643/EXP/ES/2015,,-103.928,23.6349,23.6349,SALVADOR BUENDIA,1,6706
10,27,San Juan de Guadalupe,628,10027,1,13565,PL/11349/EXP/ES/2015,,-102.7806,24.6332,24.6332,GASOLINERIA SAN JUAN DE GUADALUPE,1,13565
10,31,Santa Clara,629,10031,1,14374,PL/12783/EXP/ES/2015,,-103.4871,24.4376,24.4376,ARIADNE VIRGINIA ODILTTE RAMIREZ MORALES,1,14374
10,1,Canatlán,630,10001,1,19889,PL/900/EXP/ES/2015,,-314.2443,73.4872,73.4872,SERVICIO GASOLINERO EL PRIMO S.A. DE C.V.,3,6630
10,2,Canelas,631,10002,1,,,,,,,,0,0
10,3,Coneto de Comonfort,632,10003,1,,,,,,,,0,0
10,4,Cuencamé,633,10004,1,75432,PL/6829/EXP/ES/2015,,-622.4625,148.9635,148.9635,SONIA MARISA BRECEDA RIOS,6,12572
10,5,Durango,634,10005,1,530498,PL/890/EXP/ES/2015,,-7116.0009,1633.8803,1633.8803,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",68,7801
10,8,Guadalupe Victoria,635,10008,1,82611,PL/2119/EXP/ES/2015,,-832.7136,195.483,195.483,GASA GAS S.A. DE C.V.,8,10326
10,10,Hidalgo,636,10010,1,19812,PL/4476/EXP/ES/2015,,-209.792,51.9237,51.9237,PEDRO TOQUERO GUTIERREZ,2,9906
10,11,Indé,637,10011,1,25841,PL/22142/EXP/ES/2019,,-105.281,26.0141,26.0141,AUTOSERVICIO EL PUEBLITO  S. DE RL. DE CV.,1,25841
10,13,Mapimí,638,10013,1,97672,PL/7460/EXP/ES/2015,,-727.2493,183.0772,183.0772,ALFREDO LUGO GONZALEZ,7,13953
10,14,Mezquital,639,10014,1,10128,PL/9117/EXP/ES/2015,,-104.3873,23.482,23.482,SERVICIO SAN FRANCISCO DEL MEZQUITAL S.A. DE C.V.,1,10128
10,15,Nazas,640,10015,1,9914,PL/5630/EXP/ES/2015,,-208.1347,50.4945,50.4945,CUATRO PEÑASCOS SA DE CV,2,4957
10,16,Nombre de Dios,641,10016,1,6921,PL/1102/EXP/ES/2015,,-208.2404,47.6688,47.6688,"GASOLINERIA Y SERVICIOS LA VILLA, S.A. DE C.V.",2,3461
10,18,El Oro,642,10018,1,34399,PL/3459/EXP/ES/2015,,-421.3363,103.3699,103.3699,"BARBARA CARRETE RINCON, S.A. DE C.V.",4,8600
10,19,Otáez,643,10019,1,,,,,,,,0,0
10,20,Pánuco de Coronado,644,10020,1,15579,PL/3770/EXP/ES/2015,,-208.6412,48.7968,48.7968,MADEL FRANCISCA LUGO,2,7790
10,21,Peñón Blanco,645,10021,1,62035,PL/10755/EXP/ES/2015,,-311.9,74.3271,74.3271,GUSTAVO ROMAN ARELLANO,3,20678
10,22,Poanas,646,10022,1,13903,PL/1234/EXP/ES/2015,,-208.0959,47.9427,47.9427,"Gasolinera La Aventura, SA de CV",2,6952
10,23,Pueblo Nuevo,647,10023,1,28929,PL/1556/EXP/ES/2015,,-527.0583,118.9521,118.9521,Super Servicio San Juan SA de CV,5,5786
10,24,Rodeo,648,10024,1,20317,PL/8294/EXP/ES/2015,,-209.1447,50.3077,50.3077,"GASOLINERA IGLUF, S.A. DE C.V.",2,10159
10,25,San Bernardo,649,10025,1,,,,,,,,0,0
10,26,San Dimas,650,10026,1,12770,PL/10649/EXP/ES/2015,,-105.9242,24.1041,24.1041,"Servicio Tayoltita, S.A. de C.V.",1,12770
10,28,San Juan del Río,651,10028,1,34511,PL/11392/EXP/ES/2015,,-208.9476,49.5713,49.5713,SEFERINO GANDARA VARELA,2,17256
10,29,San Luis del Cordero,652,10029,1,9962,PL/8993/EXP/ES/2015,,-104.2737,25.4182,25.4182,DAGOBERTO ROMAN ARELLANO,1,9962
10,30,San Pedro del Gallo,653,10030,1,,,,,,,,0,0
10,32,Santiago Papasquiaro,654,10032,1,99599,PL/4492/EXP/ES/2015,,-738.6906,175.4001,175.4001,SERVICIO PIZARRO SA DE CV,7,14228
10,6,General Simón Bolívar,655,10006,1,13558,PL/11420/EXP/ES/2015,,-103.2277,24.6862,24.6862,GASOLINERA SIMON BOLIVAR,1,13558
10,12,Lerdo,656,10012,1,171966,PL/886/EXP/ES/2015,,-1760.4463,433.8224,433.8224,"ARY SUPER SERVICIOS II, SA DE CV",17,10116
10,17,Ocampo,657,10017,1,7274,PL/4477/EXP/ES/2015,,-105.3893,26.4031,26.4031,PEDRO TOQUERO GUTIERREZ,1,7274
10,9,Guanaceví,658,10009,1,15967,PL/13418/EXP/ES/2016,,-105.9373,25.9333,25.9333,MA TERESA AYALA ALEMAN,1,15967
8,6,Bachíniva,659,8006,1,9261,PL/7890/EXP/ES/2015,,-107.243,28.7805,28.7805,FRANCISCO JAVIER MARQUEZ MENDOZA,1,9261
8,19,Chihuahua,660,8019,1,1109584,PL/795/EXP/ES/2015,,-12837.7917,3469.2763,3469.2763,COMBUSTIBLES Y LUBRICANTES ATENAS SA DE CV,121,9170
8,4,Aquiles Serdán,661,8004,1,33996,PL/5735/EXP/ES/2015,,-317.8506,85.7407,85.7407,GRUPO MUÑOZ MENDOZA S.A. DE C.V.,3,11332
8,37,Juárez,662,8037,1,1660944,PL/760/EXP/ES/2015,,-20220.9693,6017.8593,6017.8593,"DIAZ GAS, S.A. DE C.V.",190,8742
8,13,Casas Grandes,663,8013,1,7319,PL/4777/EXP/ES/2015,,-107.9441,30.3772,30.3772,"SAN ANTONIO COMERCIAL, S A DE C V",1,7319
8,50,Nuevo Casas Grandes,664,8050,1,72441,PL/5939/EXP/ES/2015,,-1186.9598,334.6512,334.6512,"SERVICIO LEYVA, S.A DE C.V.",11,6586
8,53,Praxedis G. Guerrero,665,8053,1,12934,PL/10702/EXP/ES/2015,,-106.0115,31.3738,31.3738,HECTOR ARMANDINO FIERRO HOLGUIN,1,12934
8,5,Ascensión,666,8005,1,26848,PL/5091/EXP/ES/2015,,-431.2328,125.4416,125.4416,PALOMAS COMERCIAL SA DE CV,4,6712
8,25,Gómez Farías,667,8025,1,19501,PL/8482/EXP/ES/2015,,-215.4724,58.6958,58.6958,LA MERCANTIL DE GOMEZ FARIAS S.A. DE C.V.,2,9751
8,20,Chínipas,668,8020,1,9735,PL/8160/EXP/ES/2015,,-108.5393,27.399,27.399,VICTOR MANUEL SCHULTZ SOLIS,1,9735
8,23,Galeana,669,8023,1,29362,PL/5509/EXP/ES/2015,,-215.149,60.044,60.044,JOEL FRANCISCO LEBARON SOTO,2,14681
8,28,Guadalupe,670,8028,1,15699,PL/13114/EXP/ES/2016,,-106.1084,31.3894,31.3894,FRANCISCO SORIA LUNA,1,15699
8,30,Guazapares,671,8030,1,11602,PL/10231/EXP/ES/2015,,-108.2785,27.2814,27.2814,GASOLINERIA TEMORIS S.A. DE C.V.,1,11602
8,35,Janos,672,8035,1,27908,PL/5540/EXP/ES/2015,,-433.0263,123.6998,123.6998,Estacion de Servicio Hochfeld Campo 6 Col. Las Virginias S.A. de C.V.,4,6977
8,40,Madera,673,8040,1,43686,PL/5786/EXP/ES/2015,,-540.8303,146.4365,146.4365,CARLOS ARTURO MUÑOZ PEREZ,5,8737
8,41,Maguarichi,674,8041,1,,,,,,,,0,0
8,43,Matachí,675,8043,1,14277,PL/12692/EXP/ES/2015,,-107.7542,28.8458,28.8458,AGUEDA JAVALERA VILLALOBOS,1,14277
8,51,Ocampo,676,8051,1,28540,PL/6513/EXP/ES/2015,,-324.8679,84.7105,84.7105,"COMBUSTIBLES CAHUISORI, S.A. DE C.V.",3,9513
8,63,Temósachic,677,8063,1,14279,PL/12693/EXP/ES/2015,,-107.8252,28.9512,28.9512,AGUEDA JAVALERA VILLALOBOS,1,14279
8,65,Urique,678,8065,1,34488,PL/4415/EXP/ES/2015,,-215.9849,54.6161,54.6161,UNION DE EJIDOS DE PRODUCCION Y COMER AGRP Y FOR U,2,17244
8,66,Uruachi,679,8066,1,,,,,,,,0,0
8,29,Guadalupe y Calvo,680,8029,1,51761,PL/5108/EXP/ES/2015,,-641.5918,156.2366,156.2366,GLORIA ESTHER LERMA HERRERA,6,8627
8,46,Morelos,681,8046,1,,,,,,,,0,0
8,47,Moris,682,8047,1,,,,,,,,0,0
8,2,Aldama,683,8002,1,32869,PL/2455/EXP/ES/2015,,-423.7463,115.2123,115.2123,COMBUSTIBLES ALDAMA SA DE CV,4,8217
8,55,Rosales,684,8055,1,19968,PL/8064/EXP/ES/2015,,-211.082,56.3704,56.3704,TADEGAS SA DE CV,2,9984
8,21,Delicias,685,8021,1,272597,PL/1116/EXP/ES/2015,,-2531.1986,676.487,676.487,VICTOR VILLALOBOS QUINTANA,24,11358
8,45,Meoqui,686,8045,1,125280,PL/3224/EXP/ES/2015,,-949.7138,254.8879,254.8879,SUPER GASOLINERAS DE LA FRONTERA S.A. DE C.V.,9,13920
8,1,Ahumada,687,8001,1,83214,PL/2277/EXP/ES/2015,,-958.1657,272.4675,272.4675,Almacenes Distribuidores de la Frontera SA de CV,9,9246
8,17,Cuauhtémoc,688,8017,1,482747,PL/2179/EXP/ES/2015,,-4275.2311,1139.5398,1139.5398,"SERVICIO SYS, S.A. DE C.V.",40,12069
8,54,Riva Palacio,689,8054,1,28380,PL/5918/EXP/ES/2015,,-426.4601,115.5564,115.5564,COMBUSTIBLES Y REFACCIONES FRIESEN SA DE CV,4,7095
8,32,Hidalgo del Parral,690,8032,1,171858,PL/1169/EXP/ES/2015,,-2536.0531,646.4445,646.4445,SERVICIO LINDEROS SA DE CV,24,7161
8,3,Allende,691,8003,1,31924,PL/3227/EXP/ES/2015,,-210.73,53.9487,53.9487,JUAN CARLOS SOTO ARMENDARIZ,2,15962
8,11,Camargo,692,8011,1,125074,PL/3287/EXP/ES/2015,,-1261.3767,332.9122,332.9122,ESTACION DE SERVICIO TEIKA SA DE CV,12,10423
8,36,Jiménez,693,8036,1,91062,PL/5922/EXP/ES/2015,,-943.9327,243.4778,243.4778,GASOLINERA JV S.A. DE C.V.,9,10118
8,38,Julimes,694,8038,1,11377,PL/9966/EXP/ES/2015,,-105.4395,28.3855,28.3855,MANUEL MARTINEZ MARQUEZ,1,11377
8,52,Ojinaga,695,8052,1,94039,PL/891/EXP/ES/2015,,-1044.8636,293.6508,293.6508,Autoservicio La Otra S.A de C.V.,10,9404
8,62,Saucillo,696,8062,1,80717,PL/6482/EXP/ES/2015,,-632.0181,168.1308,168.1308,ALEJANDRO MANUEL GARCIA GIRARD,6,13453
8,42,Manuel Benavides,697,8042,1,22290,PL/19848/EXP/ES/2017,,-103.9165,29.1189,29.1189,ESTACION DE SERVICIO DOS POTRILLOS S.A. DE C.V.,1,22290
8,7,Balleza,698,8007,1,18742,PL/4191/EXP/ES/2015,,-319.0937,79.9407,79.9407,ERNESTO AGUILERA ALMAZAN,3,6247
8,8,Batopilas,699,8008,1,,,,,,,,0,0
8,9,Bocoyna,700,8009,1,50086,PL/4969/EXP/ES/2015,,-645.4179,167.2737,167.2737,COMBUSTIBLES SEGO S.A. DE C.V.,6,8348
8,10,Buenaventura,701,8010,1,52008,PL/5558/EXP/ES/2015,,-857.6524,240.547,240.547,Servicio Hermanos Vega S.A. de C.V.,8,6501
8,12,Carichí,702,8012,1,26560,PL/10849/EXP/ES/2015,,-214.0814,55.9781,55.9781,MARIA OBDULIA PALMA FIERRO,2,13280
8,14,Coronado,703,8014,1,,,,,,,,0,0
8,15,Coyame del Sotol,704,8015,1,6598,PL/4545/EXP/ES/2015,,-105.0983,29.4596,29.4596,SERVICIO COYAME S.A. DE C.V.,1,6598
8,16,La Cruz,705,8016,1,10426,PL/9784/EXP/ES/2015,,-105.2007,27.8544,27.8544,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",1,10426
8,18,Cusihuiriachi,706,8018,1,6423,PL/4307/EXP/ES/2015,,-106.8541,28.2132,28.2132,SERVICIO CEDRON SA DE CV,1,6423
8,22,Dr. Belisario Domínguez,707,8022,1,13846,PL/11961/EXP/ES/2015,,-106.4524,28.1811,28.1811,GRUPO SAENZ MARTINEZ SA DE CV,1,13846
8,24,Santa Isabel,708,8024,1,13854,PL/11502/EXP/ES/2015,,-106.3429,28.347,28.347,COMBUSTIBLES MIKY SANTA ISABEL S. A. DE C. V.,1,13854
8,26,Gran Morelos,709,8026,1,13610,PL/11370/EXP/ES/2015,,-106.4791,28.3063,28.3063,JAIME HUMBERTO NUÑEZ CASTILLO,1,13610
8,27,Guachochi,710,8027,1,64087,PL/6019/EXP/ES/2015,,-642.4478,160.9476,160.9476,Servicio Moreno de Guachochi S.A. de C.V.,6,10681
8,31,Guerrero,711,8031,1,50842,PL/5781/EXP/ES/2015,,-537.4478,142.4059,142.4059,COMBUSTIBLES Y LUBRICANTES LOS CACHORROS SA DE CV,5,10168
8,33,Huejotitán,712,8033,1,,,,,,,,0,0
8,34,Ignacio Zaragoza,713,8034,1,15261,PL/3474/EXP/ES/2015,,-215.5063,59.2715,59.2715,"GASOLINERA LIZAL, SA DE CV",2,7631
8,39,López,714,8039,1,4974,PL/5949/EXP/ES/2015,,-105.0419,27.0013,27.0013,SERVICIO VILLA LOPEZ S. DE P.R. DE R.I. DE C.V.,1,4974
8,44,Matamoros,715,8044,1,14106,PL/12062/EXP/ES/2015,,-105.5902,26.7732,26.7732,JESUS MANUEL LOPEZ MUÑOZ,1,14106
8,48,Namiquipa,716,8048,1,117392,PL/7038/EXP/ES/2015,,-1072.5252,291.6707,291.6707,EL MESTEÑO S.A DE C.V.,10,11739
8,49,Nonoava,717,8049,1,3866,PL/2107/EXP/ES/2015,,-106.7372,27.482,27.482,SERVICIO NONOAVATEX SA DE CV,1,3866
8,56,Rosario,718,8056,1,,,,,,,,0,0
8,57,San Francisco de Borja,719,8057,1,13838,PL/11960/EXP/ES/2015,,-106.669,27.9221,27.9221,GRUPO SAENZ MARTINEZ SA DE CV,1,13838
8,58,San Francisco de Conchos,720,8058,1,6618,PL/4798/EXP/ES/2015,,-105.4051,27.5494,27.5494,COMBUSTIBLES LOS SILOS SA DE CV,1,6618
8,59,San Francisco del Oro,721,8059,1,,,,,,,,0,0
8,60,Santa Bárbara,722,8060,1,11507,PL/2013/EXP/ES/2015,,-317.3937,80.5331,80.5331,MULTISERVICIOS DE GRANILLO S.A. DE C.V.,3,3836
8,61,Satevó,723,8061,1,20366,PL/4320/EXP/ES/2015,,-212.3767,55.4921,55.4921,CARLOS MARTINEZ MARQUEZ,2,10183
8,64,El Tule,724,8064,1,10422,PL/9693/EXP/ES/2015,,-106.2646,27.0523,27.0523,FELIX RUIZ GONZALEZ,1,10422
8,67,Valle de Zaragoza,725,8067,1,10389,PL/9740/EXP/ES/2015,,-105.8127,27.4488,27.4488,ELMAN RODRIGUEZ GONZALEZ,1,10389
32,27,Melchor Ocampo,726,32027,1,,,,,,,,0,0
32,7,Concepción del Oro,727,32007,1,32066,PL/3948/EXP/ES/2015,,-405.5073,98.3838,98.3838,"SERVICIO ZACATECAS DE CONC. DEL ORO, S.A. DE C.V.",4,8017
32,41,El Salvador,728,32041,1,,,,,,,,0,0
32,5,Calera,729,32005,1,35789,PL/5544/EXP/ES/2015,,-513.4763,114.7148,114.7148,CAMPANITA GAS DE ZACATECAS SA DE CV,5,7158
32,6,Cañitas de Felipe Pescador,730,32006,1,13944,PL/11982/EXP/ES/2015,,-102.7368,23.6017,23.6017,GEAXLO S.A. DE C.V.,1,13944
32,8,Cuauhtémoc,731,32008,1,7176,PL/4920/EXP/ES/2015,,-102.3446,22.4585,22.4585,ESTACION DE SERVICIO LA SIERRA SA DE CV,1,7176
32,10,Fresnillo,732,32010,1,428529,PL/2563/EXP/ES/2015,,-3601.4258,811.9149,811.9149,GASISLO 2000 SA DE CV,35,12244
32,12,Genaro Codina,733,32012,1,,,,,,,,0,0
32,13,General Enrique Estrada,734,32013,1,20916,PL/4747/EXP/ES/2015,,-308.2086,68.9798,68.9798,GASISLO 2000 SA DE CV,3,6972
32,16,General Pánfilo Natera,735,32016,1,18519,PL/7290/EXP/ES/2015,,-204.2277,45.3399,45.3399,BLANCA ARACELI REYES ZARZOSA,2,9260
32,20,Jerez,736,32020,1,84575,PL/4738/EXP/ES/2015,,-720.9501,158.4855,158.4855,GASISLO 2000 SA DE CV,7,12082
32,24,Loreto,737,32024,1,59459,PL/5802/EXP/ES/2015,,-509.8326,111.4143,111.4143,FRANCISCO DIAZ DELGADO,5,11892
32,25,Luis Moya,738,32025,1,14591,PL/5609/EXP/ES/2015,,-204.5043,44.8836,44.8836,SERVICIO HUMBERTO PALAICOS SA DE CV,2,7296
32,26,Mazapil,739,32026,1,12991,PL/4107/EXP/ES/2015,,-203.0461,48.8147,48.8147,CALIXTO GARCIA CARDONA,2,6496
32,31,Monte Escobedo,740,32031,1,,,,,,,,0,0
32,32,Morelos,741,32032,1,43120,PL/5368/EXP/ES/2015,,-410.5071,91.4303,91.4303,PARADOR HACIENDA NUEVA SA DE CV,4,10780
32,35,Noria de Ángeles,742,32035,1,,,,,,,,0,0
32,36,Ojocaliente,743,32036,1,16113,PL/5877/EXP/ES/2015,,-306.7458,67.7035,67.7035,HUGO TISCAREÑO ALONSO,3,5371
32,37,Pánuco,744,32037,1,13503,PL/12597/EXP/ES/2015,,-102.556,22.9403,22.9403,MULTISERVICIOS LA LOMITA SA DE CV,1,13503
32,38,Pinos,745,32038,1,40736,PL/4314/EXP/ES/2015,,-406.3614,89.2592,89.2592,"FRAXER, S.A. DE C.V.",4,10184
32,39,Río Grande,746,32039,1,90751,PL/2488/EXP/ES/2015,,-927.4876,214.3251,214.3251,GASISLO 2000 SA DE CV,9,10083
32,40,Sain Alto,747,32040,1,38544,PL/4744/EXP/ES/2015,,-309.9413,70.722,70.722,GASISLO 2000 SA DE CV,3,12848
32,42,Sombrerete,748,32042,1,41928,PL/1117/EXP/ES/2015,,-725.0753,166.414,166.414,Combustibles Sombrerete S.A. de C.V.,7,5990
32,43,Susticacán,749,32043,1,,,,,,,,0,0
32,46,Tepetongo,750,32046,1,7335,PL/4548/EXP/ES/2015,,-103.1526,22.4307,22.4307,AUTO SERVICIO LAZARIT SA DE CV,1,7335
32,52,Villa García,751,32052,1,,,,,,,,0,0
32,53,Villa González Ortega,752,32053,1,21984,PL/9525/EXP/ES/2015,,-203.9111,44.9963,44.9963,BLANCA ARACELI REYES ZARZOSA,2,10992
32,54,Villa Hidalgo,753,32054,1,27824,PL/10238/EXP/ES/2015,,-203.5392,44.7604,44.7604,BLANCA ARACELI REYES ZARZOSA,2,13912
32,55,Villanueva,754,32055,1,53604,PL/3866/EXP/ES/2015,,-514.1686,111.9561,111.9561,JORGE FLORES MEDINA,5,10721
32,57,Trancoso,755,32057,1,35473,PL/8624/EXP/ES/2015,,-204.6741,45.4573,45.4573,Servicio Las Arsinas S.A. de C.V.,2,17737
32,1,Apozol,756,32001,1,9916,PL/8760/EXP/ES/2015,,-103.0909,21.4653,21.4653,"Multiservicio Rojas, S.A. de C.V",1,9916
32,2,Apulco,757,32002,1,,,,,,,,0,0
32,3,Atolinga,758,32003,1,,,,,,,,0,0
32,4,Benito Juárez,759,32004,1,14257,PL/12719/EXP/ES/2015,,-103.5468,21.5026,21.5026,COMBUSTIBLES FLORENCIA S.A. DE C.V.,1,14257
32,11,Trinidad García de la Cadena,760,32011,1,19033,PL/7391/EXP/ES/2015,,-206.9236,42.426,42.426,SALVADOR GUZMAN LUNA,2,9517
32,15,El Plateado de Joaquín Amaro,761,32015,1,,,,,,,,0,0
32,18,Huanusco,762,32018,1,5341,PL/5631/EXP/ES/2015,,-102.9709,21.7623,21.7623,EMILIO RUIZ MENDEZ,1,5341
32,19,Jalpa,763,32019,1,57239,PL/7932/EXP/ES/2015,,-308.9926,64.9107,64.9107,ALEJANDRO ESTRADA ESTRADA,3,19080
32,23,Juchipila,764,32023,1,8878,PL/7933/EXP/ES/2015,,-103.1218,21.3867,21.3867,ALEJANDRO ESTRADA ESTRADA,1,8878
32,28,Mezquital del Oro,765,32028,1,,,,,,,,0,0
32,30,Momax,766,32030,1,10141,PL/9023/EXP/ES/2015,,-103.3111,21.9308,21.9308,GASOLINERA MIRAMONTES DE MOMAX SUCESORES S DE RL DE CV,1,10141
32,33,Moyahua de Estrada,767,32033,1,9838,PL/8728/EXP/ES/2015,,-103.1595,21.2625,21.2625,"Multiservicio Rojas, S.A. de C.V",1,9838
32,34,Nochistlán de Mejía,768,32034,1,64637,PL/2345/EXP/ES/2015,,-616.8243,128.4486,128.4486,JAVIER MACIAS RAMIREZ,6,10773
32,44,Tabasco,769,32044,1,11949,PL/5759/EXP/ES/2015,,-205.8174,43.7377,43.7377,RAQUEL JIMENEZ MARTINEZ,2,5975
32,45,Tepechitlán,770,32045,1,20519,PL/8623/EXP/ES/2015,,-206.65,43.3303,43.3303,Sevicio Talamantes S.A. de C.V.,2,10260
32,47,Teúl de González Ortega,771,32047,1,30142,PL/12681/EXP/ES/2015,,-206.9233,42.9249,42.9249,Servicio Cascanes S.A. de C.V.,2,15071
32,48,Tlaltenango de Sánchez Román,772,32048,1,32708,PL/4836/EXP/ES/2015,,-413.2035,87.1269,87.1269,SERVICIO SANTA ANITA SA DE CV,4,8177
